Year,Category,Status,Person,PersonId,Movie,MovieId,AssociatedPeople,AssociatedIds
2014,BestAchievementinCinematography,Nominee,,,The Grandmaster,tt1462900,['Philippe Le Sourd'],['nm0494628']
2014,BestAchievementinCinematography,Nominee,,,A propósito de Llewyn Davis,tt2042568,['Bruno Delbonnel'],['nm0216632']
2014,BestAchievementinCinematography,Nominee,,,Nebraska,tt1821549,['Phedon Papamichael'],['nm0003659']
2014,BestAchievementinCinematography,Nominee,,,Prisioneros,tt1392214,['Roger Deakins'],['nm0005683']
2014,BestAchievementinFilmEditing,Winner,,,Gravity,tt1454468,"['Alfonso Cuarón', 'Mark Sanger']","['nm0190859', 'nm0002747']"
2014,BestAchievementinFilmEditing,Nominee,,,La gran estafa americana,tt1800241,"['Jay Cassidy', 'Crispin Struthers', 'Alan Baumgarten']","['nm0144203', 'nm0835370', 'nm0062328']"
2014,BestAchievementinFilmEditing,Nominee,,,Capitán Phillips,tt1535109,['Christopher Rouse'],['nm0002582']
2014,BestAchievementinFilmEditing,Nominee,,,Dallas Buyers Club,tt0790636,"['Jean-Marc Vallée', 'Martin Pensa']","['nm0885249', 'nm3819839']"
2014,BestAchievementinFilmEditing,Nominee,,,12 años de esclavitud,tt2024544,['Joe Walker'],['nm0907863']
2014,BestAchievementinProductionDesign,Winner,,,El gran Gatsby,tt1343092,"['Catherine Martin', 'Beverley Dunn']","['nm0552039', 'nm1427646']"
2014,BestAchievementinProductionDesign,Nominee,,,La gran estafa americana,tt1800241,"['Judy Becker', 'Heather Loeffler']","['nm0065473', 'nm1346736']"
2014,BestAchievementinProductionDesign,Nominee,,,Gravity,tt1454468,"['Andy Nicholson', 'Rosie Goodwin', 'Joanne Woollard']","['nm0629772', 'nm2532784', 'nm0941219']"
2014,BestAchievementinProductionDesign,Nominee,,,Her,tt1798709,"['K.K. Barrett', 'Gene Serdena']","['nm0057187', 'nm0784922']"
2014,BestAchievementinProductionDesign,Nominee,,,12 años de esclavitud,tt2024544,"['Adam Stockhausen', 'Alice Baker']","['nm1360914', 'nm0048212']"
2014,BestAchievementinCostumeDesign,Winner,,,El gran Gatsby,tt1343092,['Catherine Martin'],['nm0552039']
2014,BestAchievementinCostumeDesign,Nominee,,,La gran estafa americana,tt1800241,['Michael Wilkinson'],['nm0929452']
2014,BestAchievementinCostumeDesign,Nominee,,,The Grandmaster,tt1462900,['William Chang'],['nm0151858']
2014,BestAchievementinCostumeDesign,Nominee,,,The Invisible Woman,tt1700845,"[""Michael O'Connor""]",['nm0640445']
2014,BestAchievementinCostumeDesign,Nominee,,,12 años de esclavitud,tt2024544,['Patricia Norris'],['nm0635876']
2014,BestAchievementinMakeupandHairstyling,Winner,,,Dallas Buyers Club,tt0790636,"['Adruitha Lee', 'Robin Mathews']","['nm0496759', 'nm0560165']"
2014,BestAchievementinMakeupandHairstyling,Nominee,,,Abuelo malo,tt3063516,['Stephen Prouty'],['nm0698990']
2014,BestAchievementinMakeupandHairstyling,Nominee,,,El llanero solitario,tt1210819,"['Joel Harlow', 'Gloria Pasqua Casny']","['nm0363355', 'nm0664675']"
2014,"BestAchievementinMusicWrittenforMotionPictures,OriginalSong",Winner,,,Frozen: El reino del hielo,tt2294629,"['Kristen Anderson-Lopez', 'Robert Lopez']","['nm2844448', 'nm0520188']"
2014,"BestAchievementinMusicWrittenforMotionPictures,OriginalSong",Nominee,,,La odisea de los pioneros,tt1986769,"['Bruce Broughton', 'Dennis Spiegel']","['nm0005976', 'nm0818525']"
2014,"BestAchievementinMusicWrittenforMotionPictures,OriginalSong",Nominee,,,Gru 2: Mi villano favorito,tt1690953,['Pharrell Williams'],['nm1214289']
2014,"BestAchievementinMusicWrittenforMotionPictures,OriginalSong",Nominee,,,Her,tt1798709,"['Karen O', 'Spike Jonze']","['nm1760393', 'nm0005069']"
2014,"BestAchievementinMusicWrittenforMotionPictures,OriginalSong",Nominee,,,Mandela: Del mito al hombre,tt2304771,"['Bono', 'The Edge', 'Adam Clayton', 'Larry Mullen Jr.']","['nm0095104', 'nm0857253', 'nm0165651', 'nm0611979']"
2014,"BestAchievementinMusicWrittenforMotionPictures,OriginalScore",Winner,,,Gravity,tt1454468,['Steven Price'],['nm1888527']
2014,"BestAchievementinMusicWrittenforMotionPictures,OriginalScore",Nominee,,,La ladrona de libros,tt0816442,['John Williams'],['nm0002354']
2014,"BestAchievementinMusicWrittenforMotionPictures,OriginalScore",Nominee,,,Her,tt1798709,"['Will Butler', 'Owen Pallett']","['nm1372622', 'nm2564754']"
2014,"BestAchievementinMusicWrittenforMotionPictures,OriginalScore",Nominee,,,Philomena,tt2431286,['Alexandre Desplat'],['nm0006035']
2014,"BestAchievementinMusicWrittenforMotionPictures,OriginalScore",Nominee,,,Al encuentro de Mr. Banks,tt2140373,['Thomas Newman'],['nm0002353']
2014,BestAchievementinSoundMixing,Winner,,,Gravity,tt1454468,"['Skip Lievsay', 'Niv Adiri', 'Christopher Benstead', 'Chris Munro']","['nm0509792', 'nm1866364', 'nm1666163', 'nm0613101']"
2014,BestAchievementinSoundMixing,Nominee,,,Capitán Phillips,tt1535109,"['Chris Burdon', 'Mark Taylor', 'Mike Prestwood Smith', 'Chris Munro']","['nm0121006', 'nm0852837', 'nm0696523', 'nm0613101']"
2014,BestAchievementinSoundMixing,Nominee,,,El hobbit: La desolación de Smaug,tt1170358,"['Christopher Boyes', 'Michael Hedges', 'Michael Semanick', 'Tony Johnson']","['nm0102110', 'nm0373276', 'nm0783713', 'nm0426357']"
2014,BestAchievementinSoundMixing,Nominee,,,A propósito de Llewyn Davis,tt2042568,"['Skip Lievsay', 'Greg Orloff', 'Peter F. Kurland']","['nm0509792', 'nm0650088', 'nm0004212']"
2014,BestAchievementinSoundMixing,Nominee,,,El único superviviente,tt1091191,"['Andy Koyama', 'Beau Borders', 'David Brownlow']","['nm0468701', 'nm0003311', 'nm0115244']"
2014,BestAchievementinSoundEditing,Winner,,,Gravity,tt1454468,['Glenn Freemantle'],['nm0293634']
2014,BestAchievementinSoundEditing,Nominee,,,Cuando todo está perdido,tt2017038,"['Steve Boeddeker', 'Richard Hymns']","['nm0006655', 'nm0405232']"
2014,BestAchievementinSoundEditing,Nominee,,,Capitán Phillips,tt1535109,['Oliver Tarney'],['nm0850549']
2014,BestAchievementinSoundEditing,Nominee,,,El hobbit: La desolación de Smaug,tt1170358,"['Brent Burge', 'Chris Ward']","['nm0121151', 'nm0911446']"
2014,BestAchievementinSoundEditing,Nominee,,,El único superviviente,tt1091191,['Wylie Stateman'],['nm0823758']
2014,BestAchievementinVisualEffects,Winner,,,Gravity,tt1454468,"['Tim Webber', 'Chris Lawrence', 'David Shirk', 'Neil Corbould']","['nm0916449', 'nm1165856', 'nm1874068', 'nm0179273']"
2014,BestAchievementinVisualEffects,Nominee,,,El hobbit: La desolación de Smaug,tt1170358,"['Joe Letteri', 'Eric Saindon', 'David Clayton', 'Eric Reynolds']","['nm0504784', 'nm0756590', 'nm2238085', 'nm0721708']"
2014,BestAchievementinVisualEffects,Nominee,,,Iron Man 3,tt1300854,"['Christopher Townsend', 'Guy Williams', 'Erik Nash', 'Daniel Sudick']","['nm0870102', 'nm1401413', 'nm0621716', 'nm0837203']"
2014,BestAchievementinVisualEffects,Nominee,,,El llanero solitario,tt1210819,"['Tim Alexander', 'Gary Brozenich', 'Edson Williams', 'John Frazier']","['nm0018780', 'nm1819614', 'nm0930510', 'nm0292594']"
2014,BestAchievementinVisualEffects,Nominee,,,Star Trek: En la oscuridad,tt1408101,"['Roger Guyett', 'Patrick Tubach', 'Ben Grossmann', 'Burt Dalton']","['nm0004361', 'nm0875604', 'nm1322973', 'nm0198245']"
2014,"BestShortFilm,Animated",Winner,,,Mr. Hublot,tt3043542,"['Laurent Witz', 'Alexandre Espigares']","['nm5793837', 'nm3115348']"
2014,"BestShortFilm,Animated",Nominee,,,Feral,tt2499022,"['Daniel Sousa', 'Dan Golden']","['nm1009789', 'nm3196711']"
2014,"BestShortFilm,Animated",Nominee,,,Es hora de viajar,tt2980764,"['Lauren MacMullan', 'Dorothy McKim']","['nm0534041', 'nm1545668']"
2014,"BestShortFilm,Animated",Nominee,,,Tsukumo,tt3080074,['Shûhei Morita'],['nm1557215']
2014,"BestShortFilm,Animated",Nominee,,,¡Cómo mola tu escoba!,tt2484120,"['Max Lang', 'Jan Lachauer']","['nm3495071', 'nm3936610']"
2014,"BestShortFilm,LiveAction",Winner,,,Helium,tt3346410,"['Anders Walter', 'Kim Magnusson']","['nm2225334', 'nm0536385']"
2014,"BestShortFilm,LiveAction",Nominee,,,Aquel no era yo,tt2372213,['Esteban Crespo'],['nm1878916']
2014,"BestShortFilm,LiveAction",Nominee,,,Antes de perderlo todo,tt2689992,"['Xavier Legrand', 'Alexandre Gavras']","['nm0499488', 'nm0308009']"
2014,"BestShortFilm,LiveAction",Nominee,,,¿Me tengo que encargar de todo?,tt2256646,"['Selma Vilhunen', 'Kirsikka Saari']","['nm1437990', 'nm2798718']"
2014,"BestShortFilm,LiveAction",Nominee,,,The Voorman Problem,tt1998355,"['Mark Gill', 'Baldwin Li']","['nm4317210', 'nm3172989']"
2014,"BestDocumentary,ShortSubjects",Winner,,,The Lady in Number 6: Music Saved My Life,tt2924484,"['Malcolm Clarke', 'Nick Reed']","['nm0164885', 'nm3760504']"
2014,"BestDocumentary,ShortSubjects",Nominee,,,Cavedigger,tt2516860,['Jeffrey Karoff'],['nm5366058']
2014,"BestDocumentary,ShortSubjects",Nominee,,,Facing Fear,tt2776636,['Jason Cohen'],['nm0169474']
2014,"BestDocumentary,ShortSubjects",Nominee,,,Karama Has No Walls,tt2551790,['Sara Ishaq'],['nm5390809']
2014,"BestDocumentary,ShortSubjects",Nominee,,,Prison Terminal: The Last Days of Private Jack Hall,tt3145026,['Edgar Barens'],['nm4767836']
2014,"BestDocumentary,Features",Winner,,,A 20 pasos de la fama,tt2396566,"['Morgan Neville', 'Gil Friesen', 'Caitrin Rogers']","['nm1365879', 'nm0295648', 'nm2868934']"
2014,"BestDocumentary,Features",Nominee,,,The Act of Killing,tt2375605,"['Joshua Oppenheimer', 'Signe Byrge Sørensen']","['nm1484791', 'nm1718147']"
2014,"BestDocumentary,Features",Nominee,,,Cutie and the Boxer,tt2355540,"['Zach Heinzerling', 'Lydia Dean Pilcher']","['nm2784978', 'nm0212990']"
2014,"BestDocumentary,Features",Nominee,,,Guerras sucias,tt2532528,"['Rick Rowley', 'Jeremy Scahill']","['nm0746823', 'nm1568139']"
2014,"BestDocumentary,Features",Nominee,,,The Square,tt2486682,"['Jehane Noujaim', 'Karim Amer']","['nm0636675', 'nm5255757']"
2014,BestForeignLanguageFilmoftheYear,Winner,,,La gran belleza,tt2358891,[],[]
2014,BestForeignLanguageFilmoftheYear,Nominee,,,Alabama Monroe,tt2024519,[],[]
2014,BestForeignLanguageFilmoftheYear,Nominee,,,La caza de Thomas Vinterberg,tt2106476,[],[]
2014,BestForeignLanguageFilmoftheYear,Nominee,,,La imagen perdida,tt2852470,[],[]
2014,BestForeignLanguageFilmoftheYear,Nominee,,,Omar,tt2852406,[],[]
2014,BestAnimatedFeatureFilmoftheYear,Winner,,,Frozen: El reino del hielo,tt2294629,"['Chris Buck', 'Jennifer Lee', 'Peter Del Vecho']","['nm0118333', 'nm1601644', 'nm1275326']"
2014,BestAnimatedFeatureFilmoftheYear,Nominee,,,Los Croods,tt0481499,"['Chris Sanders', 'Kirk DeMicco', 'Kristine Belson']","['nm0761498', 'nm0210320', 'nm0069549']"
2014,BestAnimatedFeatureFilmoftheYear,Nominee,,,Gru 2: Mi villano favorito,tt1690953,"['Chris Renaud', 'Pierre Coffin', 'Christopher Meledandri']","['nm0719208', 'nm1853544', 'nm0577560']"
2014,BestAnimatedFeatureFilmoftheYear,Nominee,,,Ernest y Célestine,tt1816518,"['Benjamin Renner', 'Didier Brunner']","['nm2883649', 'nm0116369']"
2014,BestAnimatedFeatureFilmoftheYear,Nominee,,,El viento se levanta,tt2013293,"['Hayao Miyazaki', 'Toshio Suzuki']","['nm0594503', 'nm0840699']"
2014,Honorary,Winner,Piero Tosi,nm0869200,,,,
2014,Honorary,Winner,Steve Martin,nm0000188,,,,
2014,Honorary,Winner,Angela Lansbury,nm0001450,,,,
2014,Honorary,Winner,Charles 'Tad' Marburg,nm4845448,,,,
2014,Honorary,Winner,Angelina Jolie,nm0001401,,,,
2015,BestMotionPictureoftheYear,Winner,,,Birdman o (La inesperada virtud de la ignorancia),tt2562232,"['Alejandro G. Iñárritu', 'John Lesher', 'James W. Skotchdopole']","['nm0327944', 'nm0971956', 'nm0804739']"
2015,BestMotionPictureoftheYear,Nominee,,,El francotirador,tt2179136,"['Clint Eastwood', 'Robert Lorenz', 'Andrew Lazar', 'Bradley Cooper', 'Peter Morgan']","['nm0000142', 'nm0520749', 'nm0493662', 'nm0177896', 'nm0604950']"
2015,BestMotionPictureoftheYear,Nominee,,,Boyhood. Momentos de una vida,tt1065073,"['Richard Linklater', 'Cathleen Sutherland']","['nm0000500', 'nm0840060']"
2015,BestMotionPictureoftheYear,Nominee,,,The Imitation Game (Descifrando Enigma),tt2084970,"['Nora Grossman', 'Ido Ostrowsky', 'Teddy Schwarzman']","['nm3860486', 'nm1755470', 'nm3267061']"
2015,BestMotionPictureoftheYear,Nominee,,,El gran hotel Budapest,tt2278388,"['Wes Anderson', 'Scott Rudin', 'Steven Rales', 'Jeremy Dawson']","['nm0027572', 'nm0748784', 'nm2262509', 'nm0206154']"
2015,BestMotionPictureoftheYear,Nominee,,,Selma,tt1020072,"['Christian Colson', 'Oprah Winfrey', 'Dede Gardner', 'Jeremy Kleiner']","['nm1384503', 'nm0001856', 'nm0306890', 'nm1250070']"
2015,BestMotionPictureoftheYear,Nominee,,,La teoría del todo,tt2980516,"['Tim Bevan', 'Eric Fellner', 'Lisa Bruce', 'Anthony McCarten']","['nm0079677', 'nm0271479', 'nm0115537', 'nm0565026']"
2015,BestMotionPictureoftheYear,Nominee,,,Whiplash,tt2582802,"['Jason Blum', 'Helen Estabrook', 'David Lancaster']","['nm0089658', 'nm2615685', 'nm0484123']"
2015,BestPerformancebyanActorinaLeadingRole,Winner,Eddie Redmayne,nm1519666,La teoría del todo,tt2980516,,
2015,BestPerformancebyanActorinaLeadingRole,Nominee,Steve Carell,nm0136797,Foxcatcher,tt1100089,,
2015,BestPerformancebyanActorinaLeadingRole,Nominee,Benedict Cumberbatch,nm1212722,The Imitation Game (Descifrando Enigma),tt2084970,,
2015,BestPerformancebyanActorinaLeadingRole,Nominee,Bradley Cooper,nm0177896,El francotirador,tt2179136,,
2015,BestPerformancebyanActorinaLeadingRole,Nominee,Michael Keaton,nm0000474,Birdman o (La inesperada virtud de la ignorancia),tt2562232,,
2015,BestPerformancebyanActressinaLeadingRole,Winner,Julianne Moore,nm0000194,Siempre Alice,tt3316960,,
2015,BestPerformancebyanActressinaLeadingRole,Nominee,Marion Cotillard,nm0182839,"Dos días, una noche",tt2737050,,
2015,BestPerformancebyanActressinaLeadingRole,Nominee,Felicity Jones,nm0428065,La teoría del todo,tt2980516,,
2015,BestPerformancebyanActressinaLeadingRole,Nominee,Rosamund Pike,nm0683253,Perdida,tt2267998,,
2015,BestPerformancebyanActressinaLeadingRole,Nominee,Reese Witherspoon,nm0000702,Alma salvaje,tt2305051,,
2015,BestPerformancebyanActorinaSupportingRole,Winner,J.K. Simmons,nm0799777,Whiplash,tt2582802,,
2015,BestPerformancebyanActorinaSupportingRole,Nominee,Robert Duvall,nm0000380,El juez,tt1872194,,
2015,BestPerformancebyanActorinaSupportingRole,Nominee,Ethan Hawke,nm0000160,Boyhood. Momentos de una vida,tt1065073,,
2015,BestPerformancebyanActorinaSupportingRole,Nominee,Edward Norton,nm0001570,Birdman o (La inesperada virtud de la ignorancia),tt2562232,,
2015,BestPerformancebyanActorinaSupportingRole,Nominee,Mark Ruffalo,nm0749263,Foxcatcher,tt1100089,,
2015,BestPerformancebyanActressinaSupportingRole,Winner,Patricia Arquette,nm0000099,Boyhood. Momentos de una vida,tt1065073,,
2015,BestPerformancebyanActressinaSupportingRole,Nominee,Laura Dern,nm0000368,Alma salvaje,tt2305051,,
2015,BestPerformancebyanActressinaSupportingRole,Nominee,Keira Knightley,nm0461136,The Imitation Game (Descifrando Enigma),tt2084970,,
2015,BestPerformancebyanActressinaSupportingRole,Nominee,Emma Stone,nm1297015,Birdman o (La inesperada virtud de la ignorancia),tt2562232,,
2015,BestPerformancebyanActressinaSupportingRole,Nominee,Meryl Streep,nm0000658,Into the Woods,tt2180411,,
2015,BestAchievementinDirecting,Winner,Alejandro G. Iñárritu,nm0327944,Birdman o (La inesperada virtud de la ignorancia),tt2562232,,
2015,BestAchievementinDirecting,Nominee,Richard Linklater,nm0000500,Boyhood. Momentos de una vida,tt1065073,,
2015,BestAchievementinDirecting,Nominee,Bennett Miller,nm0587955,Foxcatcher,tt1100089,,
2015,BestAchievementinDirecting,Nominee,Wes Anderson,nm0027572,El gran hotel Budapest,tt2278388,,
2015,BestAchievementinDirecting,Nominee,Morten Tyldum,nm0878763,The Imitation Game (Descifrando Enigma),tt2084970,,
2015,"BestWriting,OriginalScreenplay",Winner,,,Birdman o (La inesperada virtud de la ignorancia),tt2562232,"['Alejandro G. Iñárritu', 'Nicolás Giacobone', 'Alexander Dinelaris', 'Armando Bo']","['nm0327944', 'nm1481172', 'nm5409486', 'nm3174584']"
2015,"BestWriting,OriginalScreenplay",Nominee,,,El gran hotel Budapest,tt2278388,"['Wes Anderson', 'Hugo Guinness']","['nm0027572', 'nm2450453']"
2015,"BestWriting,OriginalScreenplay",Nominee,,,Boyhood. Momentos de una vida,tt1065073,['Richard Linklater'],['nm0000500']
2015,"BestWriting,OriginalScreenplay",Nominee,,,Foxcatcher,tt1100089,"['E. Max Frye', 'Dan Futterman']","['nm0296861', 'nm0001246']"
2015,"BestWriting,OriginalScreenplay",Nominee,,,Nightcrawler,tt2872718,['Dan Gilroy'],['nm0319659']
2015,"BestWriting,AdaptedScreenplay",Winner,,,The Imitation Game (Descifrando Enigma),tt2084970,['Graham Moore'],['nm2441699']
2015,"BestWriting,AdaptedScreenplay",Nominee,,,El francotirador,tt2179136,['Jason Hall'],['nm0355699']
2015,"BestWriting,AdaptedScreenplay",Nominee,,,Puro vicio,tt1791528,['Paul Thomas Anderson'],['nm0000759']
2015,"BestWriting,AdaptedScreenplay",Nominee,,,La teoría del todo,tt2980516,['Anthony McCarten'],['nm0565026']
2015,"BestWriting,AdaptedScreenplay",Nominee,,,Whiplash,tt2582802,['Damien Chazelle'],['nm3227090']
2015,BestAchievementinCinematography,Winner,,,Birdman o (La inesperada virtud de la ignorancia),tt2562232,['Emmanuel Lubezki'],['nm0523881']
2015,BestAchievementinCinematography,Nominee,,,El gran hotel Budapest,tt2278388,['Robert D. Yeoman'],['nm0005934']
2015,BestAchievementinCinematography,Nominee,,,Mr. Turner,tt2473794,['Dick Pope'],['nm0005836']
2015,BestAchievementinCinematography,Nominee,,,Invencible (Unbroken),tt1809398,['Roger Deakins'],['nm0005683']
2015,BestAchievementinCinematography,Nominee,,,Ida,tt2718492,"['Lukasz Zal', 'Ryszard Lenczewski']","['nm2617994', 'nm0501755']"
2015,BestAchievementinFilmEditing,Winner,,,Whiplash,tt2582802,['Tom Cross'],['nm0189285']
2015,BestAchievementinFilmEditing,Nominee,,,Boyhood. Momentos de una vida,tt1065073,['Sandra Adair'],['nm0010471']
2015,BestAchievementinFilmEditing,Nominee,,,The Imitation Game (Descifrando Enigma),tt2084970,['William Goldenberg'],['nm0325549']
2015,BestAchievementinFilmEditing,Nominee,,,El gran hotel Budapest,tt2278388,['Barney Pilling'],['nm1306189']
2015,BestAchievementinFilmEditing,Nominee,,,El francotirador,tt2179136,"['Joel Cox', 'Gary Roach']","['nm0185088', 'nm0730013']"
2015,BestAchievementinProductionDesign,Winner,,,El gran hotel Budapest,tt2278388,"['Adam Stockhausen', 'Anna Pinnock']","['nm1360914', 'nm0003519']"
2015,BestAchievementinProductionDesign,Nominee,,,The Imitation Game (Descifrando Enigma),tt2084970,"['Maria Djurkovic', 'Tatiana Macdonald']","['nm0229319', 'nm0526248']"
2015,BestAchievementinProductionDesign,Nominee,,,Interstellar,tt0816692,"['Nathan Crowley', 'Gary Fettis']","['nm0189769', 'nm0275361']"
2015,BestAchievementinProductionDesign,Nominee,,,Into the Woods,tt2180411,"['Dennis Gassner', 'Anna Pinnock']","['nm0309357', 'nm0003519']"
2015,BestAchievementinProductionDesign,Nominee,,,Mr. Turner,tt2473794,"['Suzie Davies', 'Charlotte Dirickx']","['nm0203990', 'nm0915117']"
2015,BestAchievementinCostumeDesign,Winner,,,El gran hotel Budapest,tt2278388,['Milena Canonero'],['nm0134382']
2015,BestAchievementinCostumeDesign,Nominee,,,Puro vicio,tt1791528,['Mark Bridges'],['nm0108775']
2015,BestAchievementinCostumeDesign,Nominee,,,Into the Woods,tt2180411,['Colleen Atwood'],['nm0041181']
2015,BestAchievementinCostumeDesign,Nominee,,,Maléfica,tt1587310,['Anna B. Sheppard'],['nm0081318']
2015,BestAchievementinCostumeDesign,Nominee,,,Mr. Turner,tt2473794,['Jacqueline Durran'],['nm0244330']
2015,BestAchievementinMakeupandHairstyling,Winner,,,El gran hotel Budapest,tt2278388,"['Frances Hannon', 'Mark Coulier']","['nm0360470', 'nm0183418']"
2015,BestAchievementinMakeupandHairstyling,Nominee,,,Foxcatcher,tt1100089,"['Bill Corso', 'Dennis Liddiard']","['nm0181134', 'nm0509187']"
2015,BestAchievementinMakeupandHairstyling,Nominee,,,Guardianes de la Galaxia,tt2015381,"['Elizabeth Yianni-Georgiou', 'David White']","['nm0947958', 'nm0924675']"
2015,"BestAchievementinMusicWrittenforMotionPictures,OriginalSong",Winner,,,Selma,tt1020072,"['Common', 'John Legend']","['nm0996669', 'nm1775466']"
2015,"BestAchievementinMusicWrittenforMotionPictures,OriginalSong",Nominee,,,Begin Again,tt1980929,"['Gregg Alexander', 'Danielle Brisebois']","['nm1353967', 'nm0109815']"
2015,"BestAchievementinMusicWrittenforMotionPictures,OriginalSong",Nominee,,,La LEGO película,tt1490017,['Shawn Patterson'],['nm0666405']
2015,"BestAchievementinMusicWrittenforMotionPictures,OriginalSong",Nominee,,,Beyond the Lights,tt3125324,['Diane Warren'],['nm0005534']
